  -1.4724327e-03   3.7412180e-02  -9.7192242e-02   8.2743442e-02   7.2632934e-02  -1.5321106e-01   7.5535432e-02   5.1076415e-02  -5.0278872e-02  -1.6659946e-01   1.4693490e-01   7.2029654e-03  -4.1815866e-01  -9.8760243e-02   8.7340089e-01  -8.3074630e-01  -8.4835904e-02   5.7234973e-01   4.6439677e-02   5.4640223e+00  -2.2245524e+00  -8.8151421e+00   2.9398883e+00   9.7132461e+00  -3.9420742e+00  -9.3951974e+00  -2.5356761e+00
  -8.6327225e-01   7.2606171e-01  -9.8694632e-01   1.2409939e+00  -1.8759589e-01  -1.0974084e+00   1.4003738e+00  -6.7634722e-01   9.5355271e-02  -1.1165602e+01   6.4542599e+00   7.1385601e-01  -6.2330701e+00   7.1538003e-01   9.3663259e+00  -1.2227233e+01   6.0196589e+00   4.6439677e-02   9.8962617e+02  -5.5457225e+02  -1.2908439e+02   2.2569516e+02   1.2150095e+02  -1.5226132e+02  -9.9328014e+01   3.2278544e+02  -2.0787557e+02
   3.1179116e-01  -9.0992161e-01  -1.5500702e-01   3.7682579e-01   1.1480333e+00  -1.4252054e+00   9.5799892e-02   1.2679075e+00  -8.8271605e-01   2.2471116e+00  -1.0254153e+01   4.2086947e+00  -1.8926876e+00  -2.4522267e+00   7.5203807e+00  -5.5243357e+00  -3.1563168e+00   5.4640223e+00  -5.5457225e+02   1.4192970e+03  -6.3096091e+02  -3.1511328e+02   3.6713880e+02  -5.1849493e+01   1.6673675e+02  -4.2094593e+02   2.4520220e+02
   3.8076281e-02   3.5701801e-01  -5.3920867e-01  -5.8462031e-01  -1.9687715e-01   1.1506227e+00  -1.1051481e+00   1.2390849e-01   2.4406203e-01   4.3189822e+00   9.7884950e-01  -1.1714276e+01   9.7211428e+00   1.6465475e+00  -1.1307581e+01   1.1626353e+01  -3.2482420e+00  -2.2245524e+00  -1.2908439e+02  -6.3096091e+02   1.5293242e+03  -5.8654438e+02  -5.4758667e+02   4.4295882e+02   2.1979240e+01  -2.3652340e+02   1.2618130e+02
  -4.2516956e-02  -7.8208220e-01   2.7668087e+00  -3.3955254e+00  -1.1844092e+00   3.0249998e+00  -7.6870621e-01  -1.9433434e+00   1.4863300e+00   1.1734422e+00   1.2837216e+00   1.4822851e+00  -3.0761788e+00   3.9744035e+00  -1.4741709e+01   1.6277488e+01   7.1547194e-01  -8.8151421e+00   2.2569516e+02  -3.1511328e+02  -5.8654438e+02   2.0496988e+03  -8.3408602e+02  -1.5612535e+02  -3.3027567e+02   8.1588837e+02  -4.1803939e+02
   2.1490291e-01  -6.3528563e-02  -1.1604305e+00   3.2986913e+00  -2.3181948e+00  -2.9727724e-01   1.6316961e+00  -8.7238715e-01  -5.9615943e-02  -3.1518453e+00  -8.9121653e-01   5.2000225e+00  -1.0205169e+01  -5.9357860e+00   1.6312429e+01  -1.6938464e+01   5.6099914e+00   2.9398883e+00   1.2150095e+02   3.6713880e+02  -5.4758667e+02  -8.3408602e+02   3.0637612e+03  -2.0281714e+03   6.2231208e+01   1.1263637e+03  -6.3237718e+02
  -2.1360760e-01   1.6971612e+00  -3.3669367e+00   1.3659602e+00   4.4694087e+00  -6.8844685e+00   1.9122855e+00   3.2147500e+00  -2.3270791e+00  -3.8212600e+00   6.0554790e+00  -3.2621625e+00  -5.1907284e+00  -6.8917664e+00   1.8208272e+01  -2.3690347e+01   2.7480622e+00   9.7132461e+00  -1.5226132e+02  -5.1849493e+01   4.4295882e+02  -1.5612535e+02  -2.0281714e+03   3.0138534e+03  -9.8891468e+01  -2.4246308e+03   1.3769957e+03
  -2.7710193e-02  -1.2018515e+00   2.7767571e+00  -2.2738205e+00  -1.3117892e+00   3.8923533e+00  -3.5177711e+00   1.8041397e-01   7.9321586e-01   4.3638026e+00  -6.7461124e+00   1.3054940e+00   1.4887082e+01   1.8491211e+00  -2.6981260e+01   2.3301934e+01  -6.7967220e+00  -3.9420742e+00  -9.9328014e+01   1.6673675e+02   2.1979240e+01  -3.3027567e+02   6.2231208e+01  -9.8891468e+01   9.4397433e+02  -2.9229246e+02  -9.5327421e+01
   2.5518777e-01  -3.8847810e-01   5.5210844e-01   9.4695950e-01  -3.4155528e+00   2.8667061e+00   2.1777646e+00  -6.2610128e+00   3.2743600e+00   8.0399719e-01   2.4774508e+00  -2.0936779e+00  -5.6041841e+00   1.1723022e+01   2.7268576e+00  -1.1746133e+01   9.1074896e+00  -9.3951974e+00   3.2278544e+02  -4.2094593e+02  -2.3652340e+02   8.1588837e+02   1.1263637e+03  -2.4246308e+03  -2.9229246e+02   4.3357692e+03  -2.4669562e+03
  -1.4320332e-01   7.2582808e-02   1.3283578e-01  -1.0885117e+00   1.8378801e+00  -9.6596048e-01  -1.6765926e+00   3.6966924e+00  -2.6402365e+00   6.7631049e-02  -2.0650610e+00   1.7224746e+00   3.7626527e+00  -7.2698523e+00  -4.6663836e+00   1.4380200e+01  -1.0425971e+01  -2.5356761e+00  -2.0787557e+02   2.4520220e+02   1.2618130e+02  -4.1803939e+02  -6.3237718e+02   1.3769957e+03  -9.5327421e+01  -2.4669562e+03   2.6282081e+03
